"","sample_id","env","regime","anc","ref","kk_pop_id","fitness_gain_avg","fitness_gain_sd"
"201","D06_a1.1_H11_2","SC_pH7.3","asexual",0,0,"a1.1_H11",0.0592656677361743,0.0126902073055124
"202","D06_a1.1_H11_2","SC30C","asexual",0,0,"a1.1_H11",-0.019702909472494,0.000124688444483153
"203","D06_a1.1_H11_2","SC37C","asexual",0,0,"a1.1_H11",-0.0161480047417741,0.0114319485738846
"204","D06_a1.1_H11_2","YPD","asexual",0,0,"a1.1_H11",-0.00942109436498451,0.000429738885359131
"205","E03_a3_H03_1","lowP","sexual",0,0,"a3_H03",-0.0469103753191794,0.0126308192473992
"206","E03_a3_H03_1","SC_0.2M_NaCl","sexual",0,0,"a3_H03",0.0124815323272153,0.0140589149405701
"207","E03_a3_H03_1","SC_pH7.3","sexual",0,0,"a3_H03",0.0683071608790668,0.0169646737972271
"208","E03_a3_H03_1","SC30C","sexual",0,0,"a3_H03",-0.0303651848024593,0.000754661843000152
"209","E03_a3_H03_1","SC37C","sexual",0,0,"a3_H03",-0.0152209908562255,0.00620981103370404
"210","E03_a3_H03_1","YPD","sexual",0,0,"a3_H03",0.0170039178321108,0.000273644342903156
"211","E03_a3_H03_2","lowP","sexual",0,0,"a3_H03",-0.0326647542027861,0.000752242387173622
"212","E03_a3_H03_2","SC_0.2M_NaCl","sexual",0,0,"a3_H03",0.0030940297707936,0.00799576524563084
"213","E03_a3_H03_2","SC_pH7.3","sexual",0,0,"a3_H03",0.0817780579772545,0.0189486553146754
"214","E03_a3_H03_2","SC30C","sexual",0,0,"a3_H03",-0.025111687614154,0.013153414594462
"215","E03_a3_H03_2","SC37C","sexual",0,0,"a3_H03",0.00392433198970075,0.0173841127396376
"216","E03_a3_H03_2","YPD","sexual",0,0,"a3_H03",0.017121798823596,0.000714561392365772
"217","E04_a3_G01_1","lowP","sexual",0,0,"a3_G01",0.0200723719226376,0.00380192651979643
"218","E04_a3_G01_1","SC_0.2M_NaCl","sexual",0,0,"a3_G01",-0.0084472003310664,0.00553618484311205
"219","E04_a3_G01_1","SC_pH7.3","sexual",0,0,"a3_G01",0.0679832043939003,0.0170248721244946
"220","E04_a3_G01_1","SC30C","sexual",0,0,"a3_G01",-0.0082963667969745,0.0098741948669442
"221","E04_a3_G01_1","SC37C","sexual",0,0,"a3_G01",0.00626517884338466,0.0154612532295528
"222","E04_a3_G01_1","YPD","sexual",0,0,"a3_G01",0.0120578547025632,0.00577862352973026
"223","E04_a3_G01_2","lowP","sexual",0,0,"a3_G01",0.015919801630573,0.00496324525459698
"224","E04_a3_G01_2","SC_0.2M_NaCl","sexual",0,0,"a3_G01",0.0086237687424241,0.000377042966276473
"225","E04_a3_G01_2","SC_pH7.3","sexual",0,0,"a3_G01",0.0892888054511253,0.00225797049086376
"226","E04_a3_G01_2","SC30C","sexual",0,0,"a3_G01",-0.00113454342334265,0.0023461354702618
"227","E04_a3_G01_2","SC37C","sexual",0,0,"a3_G01",0.0195028879274965,0.0301511825952598
"228","E04_a3_G01_2","YPD","sexual",0,0,"a3_G01",0.00810489723281714,0.000924040266323308
"229","E05_a1.1_H01_1","lowP","asexual",0,0,"a1.1_H01",-0.0452410380618572,0.00347416550890845
"230","E05_a1.1_H01_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_H01",-0.0203418098629989,0.00712022866344642
"231","E05_a1.1_H01_1","SC_pH7.3","asexual",0,0,"a1.1_H01",0.0453101984549969,0.00577127133769347
"232","E05_a1.1_H01_1","SC30C","asexual",0,0,"a1.1_H01",-0.0430459582836203,1.6019876115242e-05
"233","E05_a1.1_H01_1","SC37C","asexual",0,0,"a1.1_H01",-0.0195922573236863,0.00183831929903545
"234","E05_a1.1_H01_1","YPD","asexual",0,0,"a1.1_H01",0.00391636601464469,0.00524630268441876
"235","E05_a1.1_H01_2","lowP","asexual",0,0,"a1.1_H01",-0.0475006217881818,0.00721875366123697
"236","E05_a1.1_H01_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_H01",-0.0157791700669704,0.00655069538160699
"237","E05_a1.1_H01_2","SC_pH7.3","asexual",0,0,"a1.1_H01",0.0513257859456921,0.0132204834759617
"238","E05_a1.1_H01_2","SC30C","asexual",0,0,"a1.1_H01",-0.0402558069580343,0.00473399921192245
"239","E05_a1.1_H01_2","SC37C","asexual",0,0,"a1.1_H01",-0.0257541437651569,0.00825885613685347
"240","E05_a1.1_H01_2","YPD","asexual",0,0,"a1.1_H01",-0.00669063065468436,0.00245208050918965
"241","E06_a1.1_H05_1","lowP","asexual",0,0,"a1.1_H05",-0.0837220026296612,0.0147819439871652
"242","E06_a1.1_H05_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_H05",-0.0213310034113664,0.00305728554638961
"243","E06_a1.1_H05_1","SC_pH7.3","asexual",0,0,"a1.1_H05",0.0378196960878156,0.0038669666884442
"244","E06_a1.1_H05_1","SC30C","asexual",0,0,"a1.1_H05",-0.0517801603109278,0.00241637378115682
"245","E06_a1.1_H05_1","SC37C","asexual",0,0,"a1.1_H05",-0.0793479294246783,0.00245165452666408
"246","E06_a1.1_H05_1","YPD","asexual",0,0,"a1.1_H05",-0.00279182548183206,0.0101970632292766
"247","E06_a1.1_H05_2","lowP","asexual",0,0,"a1.1_H05",-0.08714833773341,0.0213363006797425
"248","E06_a1.1_H05_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_H05",0.0014073773918246,0.0093235145902093
"249","E06_a1.1_H05_2","SC_pH7.3","asexual",0,0,"a1.1_H05",0.033316443613383,0.0221514433322235
"250","E06_a1.1_H05_2","SC30C","asexual",0,0,"a1.1_H05",-0.0600321163429988,0.00889744233268152
"251","E06_a1.1_H05_2","SC37C","asexual",0,0,"a1.1_H05",-0.0991837770346233,0.00376411818282218
"252","E06_a1.1_H05_2","YPD","asexual",0,0,"a1.1_H05",-0.01235896195054,0.0116048378544508
"253","F02_a1.1_A11_1","lowP","asexual",0,0,"a1.1_A11",-0.117362658665095,0.0173346494925333
"254","F02_a1.1_A11_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_A11",-0.0372068004618064,0.0103113813556317
"255","F02_a1.1_A11_1","SC_pH7.3","asexual",0,0,"a1.1_A11",0.0394689300926891,0.0249935857579687
"256","F02_a1.1_A11_1","SC30C","asexual",0,0,"a1.1_A11",-0.0838988435031268,0.0221395659071053
"257","F02_a1.1_A11_1","SC37C","asexual",0,0,"a1.1_A11",-0.0853349730590143,0.0210288099753229
"258","F02_a1.1_A11_1","YPD","asexual",0,0,"a1.1_A11",-0.0148106539862655,0.00447500802444884
"259","F02_a1.1_A11_2","lowP","asexual",0,0,"a1.1_A11",-0.06432605878435,0.00460689434694846
"260","F02_a1.1_A11_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_A11",-0.0529162381072799,0.017213188702287
"261","F02_a1.1_A11_2","SC_pH7.3","asexual",0,0,"a1.1_A11",0.00664983176793894,0.002190554816371
"262","F02_a1.1_A11_2","SC30C","asexual",0,0,"a1.1_A11",-0.0624167079520953,0.00824771922655096
"263","F02_a1.1_A11_2","SC37C","asexual",0,0,"a1.1_A11",-0.0876316419951513,0.00849953577362819
"264","F02_a1.1_A11_2","YPD","asexual",0,0,"a1.1_A11",-0.00423879750582426,0.00246770695733552
"265","F03_a3_H04_1","lowP","sexual",0,0,"a3_H04",0.0222391715569446,0.00921232375559263
"266","F03_a3_H04_1","SC_0.2M_NaCl","sexual",0,0,"a3_H04",0.0145198681406408,0.00222106264256877
"267","F03_a3_H04_1","SC_pH7.3","sexual",0,0,"a3_H04",0.102250695214048,0.017117162273282
"268","F03_a3_H04_1","SC30C","sexual",0,0,"a3_H04",-0.0071791701759184,0.00884576882759491
"269","F03_a3_H04_1","SC37C","sexual",0,0,"a3_H04",0.0325541031096737,0.0125266183608471
"270","F03_a3_H04_1","YPD","sexual",0,0,"a3_H04",-0.00193854388970951,0.00199764280328795
"271","F03_a3_H04_2","lowP","sexual",0,0,"a3_H04",0.0164831050028863,0.00187428647600451
"272","F03_a3_H04_2","SC_0.2M_NaCl","sexual",0,0,"a3_H04",0.0125230080114015,0.00419912469650443
"273","F03_a3_H04_2","SC_pH7.3","sexual",0,0,"a3_H04",0.0777009641067009,0.0035648461180786
"274","F03_a3_H04_2","SC30C","sexual",0,0,"a3_H04",-0.0017166979189968,0.00677272023315249
"275","F03_a3_H04_2","SC37C","sexual",0,0,"a3_H04",0.0423044286084841,0.026938122757597
"276","F03_a3_H04_2","YPD","sexual",0,0,"a3_H04",0.00749060774786293,0.00166372896167926
"277","F04_a3_B01_1","lowP","sexual",0,0,"a3_B01",-0.015737185519842,0.00638603054907399
"278","F04_a3_B01_1","SC_0.2M_NaCl","sexual",0,0,"a3_B01",-0.0173119261949774,0.00523087116975262
"279","F04_a3_B01_1","SC_pH7.3","sexual",0,0,"a3_B01",0.0332601777850949,0.00538637788701113
"280","F04_a3_B01_1","SC30C","sexual",0,0,"a3_B01",-0.0359394866681633,0.00815979229768081
"281","F04_a3_B01_1","SC37C","sexual",0,0,"a3_B01",-0.0123640133484841,0.0114717358757405
"282","F04_a3_B01_1","YPD","sexual",0,0,"a3_B01",-0.00026073210458856,0.000487113977201261
"283","F04_a3_B01_2","lowP","sexual",0,0,"a3_B01",-0.00934451346469661,0.00476660209305782
"284","F04_a3_B01_2","SC_0.2M_NaCl","sexual",0,0,"a3_B01",-0.0208241569239324,0.0351704411212941
"285","F04_a3_B01_2","SC_pH7.3","sexual",0,0,"a3_B01",0.0213956959507673,0.0059859399624273
"286","F04_a3_B01_2","SC30C","sexual",0,0,"a3_B01",-0.0491711399269478,0.00892368026585178
"287","F04_a3_B01_2","SC37C","sexual",0,0,"a3_B01",-0.0213261329731755,0.0243327626654968
"288","F04_a3_B01_2","YPD","sexual",0,0,"a3_B01",-0.00166562010719085,0.000384315791959357
"289","F05_a3_H05_1","lowP","sexual",0,0,"a3_H05",0.0145743120215963,0.00747826055557672
"290","F05_a3_H05_1","SC_0.2M_NaCl","sexual",0,0,"a3_H05",0.0234738926904818,0.0036843237076702
"291","F05_a3_H05_1","SC_pH7.3","sexual",0,0,"a3_H05",0.0975184644179158,0.00593048452398721
"292","F05_a3_H05_1","SC30C","sexual",0,0,"a3_H05",-0.0125533560968655,0.00686977829542523
"293","F05_a3_H05_1","SC37C","sexual",0,0,"a3_H05",0.0402696812222245,0.0200895595986886
"294","F05_a3_H05_1","YPD","sexual",0,0,"a3_H05",0.0110457770268065,0.0149091190806261
"295","F05_a3_H05_2","lowP","sexual",0,0,"a3_H05",0.340770812928556,0.143743970350381
"296","F05_a3_H05_2","SC_0.2M_NaCl","sexual",0,0,"a3_H05",0.0321960031499889,0.00939347281344956
"297","F05_a3_H05_2","SC_pH7.3","sexual",0,0,"a3_H05",0.119045891682136,0.00863921746757155
"298","F05_a3_H05_2","SC30C","sexual",0,0,"a3_H05",-0.0295027882228348,0.00036209500635675
"299","F05_a3_H05_2","SC37C","sexual",0,0,"a3_H05",0.0435197379059501,0.016508069067774
"300","F05_a3_H05_2","YPD","sexual",0,0,"a3_H05",0.00114207862073494,0.00414459747840771
"301","F06_a3_A11_1","lowP","sexual",0,0,"a3_A11",0.0107477587313734,0.00676867491864947
"302","F06_a3_A11_1","SC_0.2M_NaCl","sexual",0,0,"a3_A11",0.0289904753428188,0.00429731803547561
"303","F06_a3_A11_1","SC_pH7.3","sexual",0,0,"a3_A11",0.098099024704692,0.021157319041006
"304","F06_a3_A11_1","SC30C","sexual",0,0,"a3_A11",-0.0138427218058168,0.00244674565430622
"305","F06_a3_A11_1","SC37C","sexual",0,0,"a3_A11",0.00539939940084061,0.0208087637755982
"306","F06_a3_A11_1","YPD","sexual",0,0,"a3_A11",0.000550024028427042,0.00695516594038909
"307","F06_a3_A11_2","lowP","sexual",0,0,"a3_A11",0.015621080356949,0.0161270565134743
"308","F06_a3_A11_2","SC_0.2M_NaCl","sexual",0,0,"a3_A11",0.0278189701539093,0.0116774558462028
"309","F06_a3_A11_2","SC_pH7.3","sexual",0,0,"a3_A11",0.103367178639371,0.0159470140128346
"310","F06_a3_A11_2","SC30C","sexual",0,0,"a3_A11",-0.00411710674047935,0.000873489146396335
"311","F06_a3_A11_2","SC37C","sexual",0,0,"a3_A11",0.00749106363064135,0.0293630886255464
"312","F06_a3_A11_2","YPD","sexual",0,0,"a3_A11",0.0108609198350655,0.00681620031642716
"313","G02_a1.1_H02_1","lowP","asexual",0,0,"a1.1_H02",-0.0426062962187008,0.00267104376792541
"314","G02_a1.1_H02_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_H02",-0.0129688930130989,0.000525578424110372
"315","G02_a1.1_H02_1","SC_pH7.3","asexual",0,0,"a1.1_H02",0.0681879239137985,0.0160348989550375
"316","G02_a1.1_H02_1","SC30C","asexual",0,0,"a1.1_H02",-0.0367071089481228,0.000218333286179633
"317","G02_a1.1_H02_1","SC37C","asexual",0,0,"a1.1_H02",-0.022036227261929,0.00230910286239633
"318","G02_a1.1_H02_1","YPD","asexual",0,0,"a1.1_H02",0.00679042263271054,0.000732333914534963
"319","G02_a1.1_H02_2","lowP","asexual",0,0,"a1.1_H02",-0.0109392393320716,0.010319415322993
"320","G02_a1.1_H02_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_H02",-0.0263038120905064,0.010369548014579
"321","G02_a1.1_H02_2","SC_pH7.3","asexual",0,0,"a1.1_H02",0.0298455628351809,0.0123847646516984
"322","G02_a1.1_H02_2","SC30C","asexual",0,0,"a1.1_H02",-0.0133128889372279,0.0284464007870247
"323","G02_a1.1_H02_2","SC37C","asexual",0,0,"a1.1_H02",-0.00729990842605879,0.0123144810719898
"324","G02_a1.1_H02_2","YPD","asexual",0,0,"a1.1_H02",0.00839287725411649,0.000798772388620462
"325","G03_a1.1_B12_1","lowP","asexual",0,0,"a1.1_B12",-0.0634500387263092,0.00694469671160689
"326","G03_a1.1_B12_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_B12",-0.0269982569652822,0.0378819190952269
"327","G03_a1.1_B12_1","SC_pH7.3","asexual",0,0,"a1.1_B12",0.0253548644691441,0.0462538290775629
"328","G03_a1.1_B12_1","SC30C","asexual",0,0,"a1.1_B12",-0.0607250162363673,0.0254429543356986
"329","G03_a1.1_B12_1","SC37C","asexual",0,0,"a1.1_B12",-0.0624520839610005,0.00385955989082168
"330","G03_a1.1_B12_1","YPD","asexual",0,0,"a1.1_B12",-0.00485164519717948,0.00746439874157169
"331","G03_a1.1_B12_2","lowP","asexual",0,0,"a1.1_B12",-0.0581124283794753,0.00580371431756888
"332","G03_a1.1_B12_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_B12",-0.0106125486642789,0.0198726218733824
"333","G03_a1.1_B12_2","SC_pH7.3","asexual",0,0,"a1.1_B12",0.0414806999222552,0.0212947689470351
"334","G03_a1.1_B12_2","SC30C","asexual",0,0,"a1.1_B12",-0.0573891350129065,0.0167809167469837
"335","G03_a1.1_B12_2","SC37C","asexual",0,0,"a1.1_B12",-0.0842897338883238,0.0210467120546439
"336","G03_a1.1_B12_2","YPD","asexual",0,0,"a1.1_B12",-0.00868790147194248,0.00307333375450617
"337","G04_a3_H09_1","lowP","sexual",0,0,"a3_H09",0.0121595987951893,0.0132877731631987
"338","G04_a3_H09_1","SC_0.2M_NaCl","sexual",0,0,"a3_H09",0.0222125713031471,0.00284255599032049
"339","G04_a3_H09_1","SC_pH7.3","sexual",0,0,"a3_H09",0.0858676769409247,0.0218283804406505
"340","G04_a3_H09_1","SC30C","sexual",0,0,"a3_H09",-0.0172904818089896,0.00497766701249874
"341","G04_a3_H09_1","SC37C","sexual",0,0,"a3_H09",0.0260873339549954,0.0362050617293085
"342","G04_a3_H09_1","YPD","sexual",0,0,"a3_H09",0.00497322855384484,0.0015455973020365
"343","G04_a3_H09_2","lowP","sexual",0,0,"a3_H09",0.00969868689628879,0.00270934060876154
"344","G04_a3_H09_2","SC_0.2M_NaCl","sexual",0,0,"a3_H09",0.0184318670112407,0.00855761944427879
"345","G04_a3_H09_2","SC_pH7.3","sexual",0,0,"a3_H09",0.105262865098068,0.0106059339349046
"346","G04_a3_H09_2","SC30C","sexual",0,0,"a3_H09",-0.0203159483913134,0.00254035276198364
"347","G04_a3_H09_2","SC37C","sexual",0,0,"a3_H09",0.0126650885865897,0.0211820945352087
"348","G04_a3_H09_2","YPD","sexual",0,0,"a3_H09",0.00394172815858319,0.000918285115319785
"349","G05_a1.1_E12_1","lowP","asexual",0,0,"a1.1_E12",-0.0393331665628627,0.00207586490381624
"350","G05_a1.1_E12_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_E12",-0.0239996650688744,0.00553323058179677
"351","G05_a1.1_E12_1","SC_pH7.3","asexual",0,0,"a1.1_E12",0.0587380736842496,0.00847141560318065
"352","G05_a1.1_E12_1","SC30C","asexual",0,0,"a1.1_E12",-0.026862871077928,0.00587120937219785
"353","G05_a1.1_E12_1","SC37C","asexual",0,0,"a1.1_E12",0.000661175274690111,0.000305376024838032
"354","G05_a1.1_E12_1","YPD","asexual",0,0,"a1.1_E12",0.00947590918947244,0.00346366176428762
"355","G05_a1.1_E12_2","lowP","asexual",0,0,"a1.1_E12",-0.0469525362756453,0.00172319473458432
"356","G05_a1.1_E12_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_E12",-0.0239683758645564,0.00597594427835432
"357","G05_a1.1_E12_2","SC_pH7.3","asexual",0,0,"a1.1_E12",0.0553127299959738,0.0209237105711113
"358","G05_a1.1_E12_2","SC30C","asexual",0,0,"a1.1_E12",-0.0260954824982733,0.00290317047298908
"359","G05_a1.1_E12_2","SC37C","asexual",0,0,"a1.1_E12",0.017623121362278,0.0182290190721946
"360","G05_a1.1_E12_2","YPD","asexual",0,0,"a1.1_E12",0.0133011063518569,0.000254367111772627
"361","G06_a3_E01_1","lowP","sexual",0,0,"a3_E01",0.0251761487817552,0.00544353216767796
"362","G06_a3_E01_1","SC_0.2M_NaCl","sexual",0,0,"a3_E01",-0.0116352825000409,0.00231377156432213
"363","G06_a3_E01_1","SC_pH7.3","sexual",0,0,"a3_E01",0.059653686380702,0.00789940869645704
"364","G06_a3_E01_1","SC30C","sexual",0,0,"a3_E01",-0.0271653746714853,0.00203595773950207
"365","G06_a3_E01_1","SC37C","sexual",0,0,"a3_E01",0.0112345755767961,0.0212105107436995
"366","G06_a3_E01_1","YPD","sexual",0,0,"a3_E01",-0.0102585157632115,0.0053839918134085
"367","G06_a3_E01_2","lowP","sexual",0,0,"a3_E01",0.00317596159643209,0.0183506530146141
"368","G06_a3_E01_2","SC_0.2M_NaCl","sexual",0,0,"a3_E01",0.038064772621348,0.0135499912383497
"369","G06_a3_E01_2","SC_pH7.3","sexual",0,0,"a3_E01",0.0708718797197042,0.00181049224620728
"370","G06_a3_E01_2","SC30C","sexual",0,0,"a3_E01",-0.0207660117559299,0.00975730501740492
"371","G06_a3_E01_2","SC37C","sexual",0,0,"a3_E01",0.0177096233406362,0.0134507542730093
"372","G06_a3_E01_2","YPD","sexual",0,0,"a3_E01",0.00386184682791349,0.0123990178536694
"373","H04_a3_A02_1","lowP","sexual",0,0,"a3_A02",0.00576294743054769,0.0052059280721686
"374","H04_a3_A02_1","SC_0.2M_NaCl","sexual",0,0,"a3_A02",0.0239302719944722,0.0149996503299291
"375","H04_a3_A02_1","SC_pH7.3","sexual",0,0,"a3_A02",0.0989285486970878,0.00396327774539323
"376","H04_a3_A02_1","SC30C","sexual",0,0,"a3_A02",-0.0170934498030936,0.000845342888686507
"377","H04_a3_A02_1","SC37C","sexual",0,0,"a3_A02",0.0212198499222884,0.02097019477943
"378","H04_a3_A02_1","YPD","sexual",0,0,"a3_A02",0.000992852992789339,0.00333199078706032
"379","H04_a3_A02_2","lowP","sexual",0,0,"a3_A02",0.00935020361406219,0.002912395499422
"380","H04_a3_A02_2","SC_0.2M_NaCl","sexual",0,0,"a3_A02",0.00698271312942859,0.00343706819488772
"381","H04_a3_A02_2","SC_pH7.3","sexual",0,0,"a3_A02",0.100508836176811,8.25179229237814e-05
"382","H04_a3_A02_2","SC30C","sexual",0,0,"a3_A02",0.00101614704277415,0.000915924492713109
"383","H04_a3_A02_2","SC37C","sexual",0,0,"a3_A02",0.0125701368015542,0.0132807707699716
"384","H04_a3_A02_2","YPD","sexual",0,0,"a3_A02",0.00495688111874964,0.00237571343105275
"385","H05_a1.1_D12_1","lowP","asexual",0,0,"a1.1_D12",-0.0675823872680097,0.00758839531045303
"386","H05_a1.1_D12_1","SC_0.2M_NaCl","asexual",0,0,"a1.1_D12",-0.0055956177634649,0.00578812366030393
"387","H05_a1.1_D12_1","SC_pH7.3","asexual",0,0,"a1.1_D12",0.050649142552124,0.010511352562309
"388","H05_a1.1_D12_1","SC30C","asexual",0,0,"a1.1_D12",-0.0445223459754988,0.00450183216587742
"389","H05_a1.1_D12_1","SC37C","asexual",0,0,"a1.1_D12",-0.0968314316879788,0.00881837105283903
"390","H05_a1.1_D12_1","YPD","asexual",0,0,"a1.1_D12",0.00140587749451204,0.0063129674663438
"391","H05_a1.1_D12_2","lowP","asexual",0,0,"a1.1_D12",-0.0995475651170677,0.0207956490133135
"392","H05_a1.1_D12_2","SC_0.2M_NaCl","asexual",0,0,"a1.1_D12",-0.0277373265937644,0.00435363494821097
"393","H05_a1.1_D12_2","SC_pH7.3","asexual",0,0,"a1.1_D12",0.0249208156329662,0.00949714671637256
"394","H05_a1.1_D12_2","SC30C","asexual",0,0,"a1.1_D12",-0.0690039999700443,0.00290760115403663
"395","H05_a1.1_D12_2","SC37C","asexual",0,0,"a1.1_D12",-0.0777766214909398,0.00682368375399362
"396","H05_a1.1_D12_2","YPD","asexual",0,0,"a1.1_D12",-0.00507882029183916,0.0085648281811833
"397","MJM36_MATalpha","lowP",NA,0,0,"MJM36_MATalpha",-0.00638393747285514,0.00764510818315566
"398","MJM36_MATalpha","SC_0.2M_NaCl",NA,0,0,"MJM36_MATalpha",-0.0174315186681945,0.00649027668237033
"399","MJM36_MATalpha","SC_pH7.3",NA,0,0,"MJM36_MATalpha",0.0227251788100514,0.0101158543862483
"400","MJM36_MATalpha","SC30C",NA,0,0,"MJM36_MATalpha",-0.0701728558462052,0.00837932717238974
"401","MJM36_MATalpha","SC37C",NA,0,0,"MJM36_MATalpha",-0.0321723796197041,0.0153127741764144
"402","MJM36_MATalpha","YPD",NA,0,0,"MJM36_MATalpha",-0.00872926891959048,0.0123464737844913
